segment_id	segment_text	sutta	section_num	segment_num	collection	sutta_num	title
cp9:13.1	‘I would give my heart and my eyes,	cp9	13	1	cp	9	Vessantara’s Conduct
cp9:13.2	my flesh and blood too.’	cp9	13	2	cp	9	Vessantara’s Conduct
cp9:13.3	I announced that I would give my body,	cp9	13	3	cp	9	Vessantara’s Conduct
cp9:13.4	if anyone asked me.	cp9	13	4	cp	9	Vessantara’s Conduct
cp9:14.1	Reflecting on my state of mind,	cp9	14	1	cp	9	Vessantara’s Conduct
cp9:14.2	so undisturbed and steadfast,	cp9	14	2	cp	9	Vessantara’s Conduct
cp9:14.3	the earth quaked there,	cp9	14	3	cp	9	Vessantara’s Conduct
cp9:14.4	and Mount Sineru, wreathed in forests.	cp9	14	4	cp	9	Vessantara’s Conduct
cp9:15.1	Every fortnight, the fifteenth,	cp9	15	1	cp	9	Vessantara’s Conduct
cp9:15.2	and the sabbath when the moon was full,	cp9	15	2	cp	9	Vessantara’s Conduct
cp9:15.3	I mounted the tusker Paccaya	cp9	15	3	cp	9	Vessantara’s Conduct
cp9:15.4	and went to give gifts.	cp9	15	4	cp	9	Vessantara’s Conduct
cp9:16.1	From the country of Kaliṅga,	cp9	16	1	cp	9	Vessantara’s Conduct
cp9:16.2	the brahmins came to me,	cp9	16	2	cp	9	Vessantara’s Conduct
cp9:16.3	requesting the royal elephant,	cp9	16	3	cp	9	Vessantara’s Conduct
cp9:16.4	that was lucky and deemed as auspicious.	cp9	16	4	cp	9	Vessantara’s Conduct
cp9:17.1	‘Our nation is suffering from drought,	cp9	17	1	cp	9	Vessantara’s Conduct
cp9:17.2	food is scarce and famine abounds,	cp9	17	2	cp	9	Vessantara’s Conduct
cp9:17.3	please give the noble elephant	cp9	17	3	cp	9	Vessantara’s Conduct
cp9:17.4	the all-white supreme elephant.’	cp9	17	4	cp	9	Vessantara’s Conduct
cp9:18.1	‘I give without hesitation	cp9	18	1	cp	9	Vessantara’s Conduct
cp9:18.2	what you ask of me, brahmins.	cp9	18	2	cp	9	Vessantara’s Conduct
cp9:18.3	I do not hide what I have,	cp9	18	3	cp	9	Vessantara’s Conduct
cp9:18.4	for my heart is happy to give.	cp9	18	4	cp	9	Vessantara’s Conduct
cp9:19.1	When supplicants come to me	cp9	19	1	cp	9	Vessantara’s Conduct
cp9:19.2	it is unbefitting to refuse.	cp9	19	2	cp	9	Vessantara’s Conduct
cp9:19.3	Let not my vow be broken,	cp9	19	3	cp	9	Vessantara’s Conduct
cp9:19.4	I shall give the mighty elephant.’	cp9	19	4	cp	9	Vessantara’s Conduct
cp9:20.1	Taking the elephant by the trunk,	cp9	20	1	cp	9	Vessantara’s Conduct
cp9:20.2	and a bejewelled ceremonial vessel,	cp9	20	2	cp	9	Vessantara’s Conduct
cp9:20.3	I sprinkled water on the hand,	cp9	20	3	cp	9	Vessantara’s Conduct
cp9:20.4	and gave the elephant to the brahmins.	cp9	20	4	cp	9	Vessantara’s Conduct
cp9:21.1	Then again when I was giving	cp9	21	1	cp	9	Vessantara’s Conduct
cp9:21.2	the all-white supreme elephant,	cp9	21	2	cp	9	Vessantara’s Conduct
cp9:21.3	the earth quaked again,	cp9	21	3	cp	9	Vessantara’s Conduct
cp9:21.4	and Mount Sineru, wreathed in forests.	cp9	21	4	cp	9	Vessantara’s Conduct
cp9:22.1	At the gift of the tusker,	cp9	22	1	cp	9	Vessantara’s Conduct
cp9:22.2	angry townsfolk gathered	cp9	22	2	cp	9	Vessantara’s Conduct
cp9:22.3	and banished me from my kingdom, saying:	cp9	22	3	cp	9	Vessantara’s Conduct
cp9:22.4	‘Go to Crooked Mountain.’	cp9	22	4	cp	9	Vessantara’s Conduct
cp9:23.1	While they were ejecting me,	cp9	23	1	cp	9	Vessantara’s Conduct
cp9:23.2	I was undisturbed and steadfast,	cp9	23	2	cp	9	Vessantara’s Conduct
cp9:23.3	I asked one favor:	cp9	23	3	cp	9	Vessantara’s Conduct
cp9:23.4	to perform a great offering.	cp9	23	4	cp	9	Vessantara’s Conduct
cp9:24.1	When I asked, all the townsfolk	cp9	24	1	cp	9	Vessantara’s Conduct
cp9:24.2	granted me that one favor.	cp9	24	2	cp	9	Vessantara’s Conduct
cp9:24.3	Sounding the drums,	cp9	24	3	cp	9	Vessantara’s Conduct
cp9:24.4	I gave a great offering.	cp9	24	4	cp	9	Vessantara’s Conduct
cp9:25.1	And as the sound went forth,	cp9	25	1	cp	9	Vessantara’s Conduct
cp9:25.2	there was a great tumult and upset.	cp9	25	2	cp	9	Vessantara’s Conduct
cp9:25.3	They drove me out because of giving,	cp9	25	3	cp	9	Vessantara’s Conduct
cp9:25.4	but I just gave again.	cp9	25	4	cp	9	Vessantara’s Conduct
cp9:26.1	Elephants, horses, chariots,	cp9	26	1	cp	9	Vessantara’s Conduct
cp9:26.2	male and female slaves, cattle, and riches:	cp9	26	2	cp	9	Vessantara’s Conduct
cp9:26.3	after giving this great gift	cp9	26	3	cp	9	Vessantara’s Conduct
cp9:26.4	I then left the city.	cp9	26	4	cp	9	Vessantara’s Conduct
cp9:27.1	After leaving the city,	cp9	27	1	cp	9	Vessantara’s Conduct
cp9:27.2	I turned back to look,	cp9	27	2	cp	9	Vessantara’s Conduct
cp9:27.3	at which the earth quaked,	cp9	27	3	cp	9	Vessantara’s Conduct
cp9:27.4	and Mount Sineru, wreathed in forests.	cp9	27	4	cp	9	Vessantara’s Conduct
cp9:28.1	Having given away my four-horse chariot,	cp9	28	1	cp	9	Vessantara’s Conduct
cp9:28.2	I was standing at the crossroads	cp9	28	2	cp	9	Vessantara’s Conduct
cp9:28.3	alone with no partner,	cp9	28	3	cp	9	Vessantara’s Conduct
cp9:28.4	and I said to Queen Maddi:	cp9	28	4	cp	9	Vessantara’s Conduct
cp9:29.1	‘Maddi, you take Kaṇhā,	cp9	29	1	cp	9	Vessantara’s Conduct
cp9:29.2	for she, as the younger sister, is the lighter.	cp9	29	2	cp	9	Vessantara’s Conduct
cp9:29.3	I shall take Jāli,	cp9	29	3	cp	9	Vessantara’s Conduct
cp9:29.4	for he, as the brother, is heavier.’	cp9	29	4	cp	9	Vessantara’s Conduct
cp9:30.1	Like a pink or white lotus,	cp9	30	1	cp	9	Vessantara’s Conduct
cp9:30.2	Maddi picked up Kaṇhājinā.	cp9	30	2	cp	9	Vessantara’s Conduct
cp9:30.3	Like a golden statue,	cp9	30	3	cp	9	Vessantara’s Conduct
cp9:30.4	I picked up Jāli, the aristocrat.	cp9	30	4	cp	9	Vessantara’s Conduct
cp9:31.1	High-born and delicate,	cp9	31	1	cp	9	Vessantara’s Conduct
cp9:31.2	four aristocrat folk	cp9	31	2	cp	9	Vessantara’s Conduct
cp9:31.3	traveled ground even and uneven,	cp9	31	3	cp	9	Vessantara’s Conduct
cp9:31.4	going to Crooked Mountain.	cp9	31	4	cp	9	Vessantara’s Conduct
cp9:32.1	Whenever people would come along,	cp9	32	1	cp	9	Vessantara’s Conduct
cp9:32.2	coming the other way along the road,	cp9	32	2	cp	9	Vessantara’s Conduct
cp9:32.3	we asked them in the middle of the street,	cp9	32	3	cp	9	Vessantara’s Conduct
cp9:32.4	‘Where is Crooked Mountain?’	cp9	32	4	cp	9	Vessantara’s Conduct
cp9:33.1	Seeing us there,	cp9	33	1	cp	9	Vessantara’s Conduct
cp9:33.2	they spoke to us kindly,	cp9	33	2	cp	9	Vessantara’s Conduct
cp9:33.3	‘It will be hard for you,’ they explained,	cp9	33	3	cp	9	Vessantara’s Conduct
cp9:33.4	‘for Crooked Mountain is far.’	cp9	33	4	cp	9	Vessantara’s Conduct
cp9:34.1	If the children saw fruit	cp9	34	1	cp	9	Vessantara’s Conduct
cp9:34.2	on a tree in the forest,	cp9	34	2	cp	9	Vessantara’s Conduct
cp9:34.3	then for the sake of that fruit,	cp9	34	3	cp	9	Vessantara’s Conduct
cp9:34.4	the children cried.	cp9	34	4	cp	9	Vessantara’s Conduct
cp9:35.1	Seeing the children cry,	cp9	35	1	cp	9	Vessantara’s Conduct
cp9:35.2	the tall, massive trees	cp9	35	2	cp	9	Vessantara’s Conduct
cp9:35.3	bent down of their own accord,	cp9	35	3	cp	9	Vessantara’s Conduct
cp9:35.4	within reach of the children.	cp9	35	4	cp	9	Vessantara’s Conduct
cp9:36.1	Seeing this marvel,	cp9	36	1	cp	9	Vessantara’s Conduct
cp9:36.2	so astonishing and hair-raising,	cp9	36	2	cp	9	Vessantara’s Conduct
cp9:36.3	Maddi, beautiful in every limb,	cp9	36	3	cp	9	Vessantara’s Conduct
cp9:36.4	exclaimed in celebration:	cp9	36	4	cp	9	Vessantara’s Conduct
cp9:37.1	‘Such a marvel in the world,	cp9	37	1	cp	9	Vessantara’s Conduct
cp9:37.2	so astonishing and hair-raising,	cp9	37	2	cp	9	Vessantara’s Conduct
cp9:37.3	due to the power of Vessantara,	cp9	37	3	cp	9	Vessantara’s Conduct
cp9:37.4	the trees bent down of their own accord.’	cp9	37	4	cp	9	Vessantara’s Conduct
cp9:38.1	Native spirits, out of compassion,	cp9	38	1	cp	9	Vessantara’s Conduct
cp9:38.2	shortened the path,	cp9	38	2	cp	9	Vessantara’s Conduct
cp9:38.3	so that on the very day they set out,	cp9	38	3	cp	9	Vessantara’s Conduct
cp9:38.4	they arrived at the kingdom of Ceta.	cp9	38	4	cp	9	Vessantara’s Conduct
cp9:39.1	Sixty thousand kings	cp9	39	1	cp	9	Vessantara’s Conduct
cp9:39.2	were living at Mātula then.	cp9	39	2	cp	9	Vessantara’s Conduct
cp9:39.3	All raised their joined palms,	cp9	39	3	cp	9	Vessantara’s Conduct
cp9:39.4	and approached, weeping.	cp9	39	4	cp	9	Vessantara’s Conduct
cp9:40.1	There they held conversation	cp9	40	1	cp	9	Vessantara’s Conduct
cp9:40.2	with the folks of Ceta and their children.	cp9	40	2	cp	9	Vessantara’s Conduct
cp9:40.3	Then, leaving that place,	cp9	40	3	cp	9	Vessantara’s Conduct
cp9:40.4	they arrived at Crooked Mountain.	cp9	40	4	cp	9	Vessantara’s Conduct
cp9:41.1	The Lord of Gods addressed	cp9	41	1	cp	9	Vessantara’s Conduct
cp9:41.2	Vissakamma of great psychic power:	cp9	41	2	cp	9	Vessantara’s Conduct
cp9:41.3	‘Build a hermitage, well-made and delightful,	cp9	41	3	cp	9	Vessantara’s Conduct
cp9:41.4	with a hall of leaves.	cp9	41	4	cp	9	Vessantara’s Conduct
cp9:42.1	After hearing Sakka’s words,	cp9	42	1	cp	9	Vessantara’s Conduct
cp9:42.2	Vissakamma of great psychic power	cp9	42	2	cp	9	Vessantara’s Conduct
cp9:42.3	built a hermitage, well-made and delightful,	cp9	42	3	cp	9	Vessantara’s Conduct
cp9:42.4	with a hall of leaves.	cp9	42	4	cp	9	Vessantara’s Conduct
cp9:43.1	Having plunged into the forest,	cp9	43	1	cp	9	Vessantara’s Conduct
cp9:43.2	quiet and undisturbed,	cp9	43	2	cp	9	Vessantara’s Conduct
cp9:43.3	we four people	cp9	43	3	cp	9	Vessantara’s Conduct
cp9:43.4	lived there in the mountains.	cp9	43	4	cp	9	Vessantara’s Conduct
cp9:44.1	Myself and Queen Maddī,	cp9	44	1	cp	9	Vessantara’s Conduct
cp9:44.2	with both Jāli and Kaṇhājinā,	cp9	44	2	cp	9	Vessantara’s Conduct
cp9:44.3	dispelling each other’s sorrow	cp9	44	3	cp	9	Vessantara’s Conduct
cp9:44.4	lived then in that hermitage.	cp9	44	4	cp	9	Vessantara’s Conduct
cp9:45.1	While caring for the children,	cp9	45	1	cp	9	Vessantara’s Conduct
cp9:45.2	I was not idle in the hermitage.	cp9	45	2	cp	9	Vessantara’s Conduct
cp9:45.3	Maddī gathered fruit,	cp9	45	3	cp	9	Vessantara’s Conduct
cp9:45.4	and fed three people.	cp9	45	4	cp	9	Vessantara’s Conduct
cp9:46.1	While I was living in the forest,	cp9	46	1	cp	9	Vessantara’s Conduct
cp9:46.2	a traveler came to me	cp9	46	2	cp	9	Vessantara’s Conduct
cp9:46.3	and asked for my children,	cp9	46	3	cp	9	Vessantara’s Conduct
cp9:46.4	both Jāli and Kaṇhājinā.	cp9	46	4	cp	9	Vessantara’s Conduct
cp9:47.1	When I saw the supplicant approaching,	cp9	47	1	cp	9	Vessantara’s Conduct
cp9:47.2	I felt so full of joy.	cp9	47	2	cp	9	Vessantara’s Conduct
cp9:47.3	Taking both my children,	cp9	47	3	cp	9	Vessantara’s Conduct
cp9:47.4	I gave them to the brahmin then.	cp9	47	4	cp	9	Vessantara’s Conduct
cp9:48.1	When I gave away my own children,	cp9	48	1	cp	9	Vessantara’s Conduct
cp9:48.2	to the brahmin Jūjaka,	cp9	48	2	cp	9	Vessantara’s Conduct
cp9:48.3	the earth quaked again,	cp9	48	3	cp	9	Vessantara’s Conduct
cp9:48.4	and Mount Sineru, wreathed in forests.	cp9	48	4	cp	9	Vessantara’s Conduct
cp9:49.1	And then Sakka descended	cp9	49	1	cp	9	Vessantara’s Conduct
cp9:49.2	in the guise of a brahmin.	cp9	49	2	cp	9	Vessantara’s Conduct
cp9:49.3	He asked me for Queen Maddī,	cp9	49	3	cp	9	Vessantara’s Conduct
cp9:49.4	virtuous, and devoted.	cp9	49	4	cp	9	Vessantara’s Conduct
cp9:50.1	Taking Maddī by the hand,	cp9	50	1	cp	9	Vessantara’s Conduct
cp9:50.2	filling clasped hands with water,	cp9	50	2	cp	9	Vessantara’s Conduct
cp9:50.3	with a confident heart,	cp9	50	3	cp	9	Vessantara’s Conduct
cp9:50.4	I gave Maddī to him.	cp9	50	4	cp	9	Vessantara’s Conduct
cp9:51.1	As Maddī was being given,	cp9	51	1	cp	9	Vessantara’s Conduct
cp9:51.2	gods applauded in the sky,	cp9	51	2	cp	9	Vessantara’s Conduct
cp9:51.3	and the earth quaked again,	cp9	51	3	cp	9	Vessantara’s Conduct
cp9:51.4	and Mount Sineru, wreathed in forests.	cp9	51	4	cp	9	Vessantara’s Conduct
cp9:52.1	Jāli and Kaṇhājinā my daughter,	cp9	52	1	cp	9	Vessantara’s Conduct
cp9:52.2	and Queen Maddī my devoted wife:	cp9	52	2	cp	9	Vessantara’s Conduct
cp9:52.3	I gave them up without a second thought,	cp9	52	3	cp	9	Vessantara’s Conduct
cp9:52.4	because it was solely for awakening.	cp9	52	4	cp	9	Vessantara’s Conduct
cp9:53.1	I had no dislike of my children,	cp9	53	1	cp	9	Vessantara’s Conduct
cp9:53.2	nor for Queen Maddī.	cp9	53	2	cp	9	Vessantara’s Conduct
cp9:53.3	But because omniscience is precious to me,	cp9	53	3	cp	9	Vessantara’s Conduct
cp9:53.4	I gave my loved ones away.	cp9	53	4	cp	9	Vessantara’s Conduct
cp9:54.1	Later on in the mighty forest,	cp9	54	1	cp	9	Vessantara’s Conduct
cp9:54.2	we were reunited by my mother and father.	cp9	54	2	cp	9	Vessantara’s Conduct
cp9:54.3	Crying pitifully,	cp9	54	3	cp	9	Vessantara’s Conduct
cp9:54.4	they spoke of my happiness and sadness.	cp9	54	4	cp	9	Vessantara’s Conduct
cp9:55.1	With deep conscience and prudence,	cp9	55	1	cp	9	Vessantara’s Conduct
cp9:55.2	I approached them,	cp9	55	2	cp	9	Vessantara’s Conduct
cp9:55.3	at which the earth quaked,	cp9	55	3	cp	9	Vessantara’s Conduct
cp9:55.4	and Mount Sineru, wreathed in forests.	cp9	55	4	cp	9	Vessantara’s Conduct
cp9:56.1	Later on in the mighty forest,	cp9	56	1	cp	9	Vessantara’s Conduct
cp9:56.2	having left the forest with my family,	cp9	56	2	cp	9	Vessantara’s Conduct
cp9:56.3	I entered the delightful city	cp9	56	3	cp	9	Vessantara’s Conduct
cp9:56.4	Jetuttara, the capital city.	cp9	56	4	cp	9	Vessantara’s Conduct
cp9:57.1	The seven gems rained down,	cp9	57	1	cp	9	Vessantara’s Conduct
cp9:57.2	pouring from a mighty cloud,	cp9	57	2	cp	9	Vessantara’s Conduct
cp9:57.3	and the earth quaked again,	cp9	57	3	cp	9	Vessantara’s Conduct
cp9:57.4	and Mount Sineru, wreathed in forests.	cp9	57	4	cp	9	Vessantara’s Conduct
cp9:58.1	Even this insentient earth,	cp9	58	1	cp	9	Vessantara’s Conduct
cp9:58.2	with no knowledge of happiness or sadness,	cp9	58	2	cp	9	Vessantara’s Conduct
cp9:58.3	quaked seven times	cp9	58	3	cp	9	Vessantara’s Conduct
cp9:58.4	at the power of my giving.”	cp9	58	4	cp	9	Vessantara’s Conduct
cp10:1.1	“Then again when I was	cp10	1	1	cp	10	The Wise Hare’s Conduct
cp10:1.2	a hare who roamed the forest,	cp10	1	2	cp	10	The Wise Hare’s Conduct
cp10:1.3	eating grass, leaves, vegetables, and fruit,	cp10	1	3	cp	10	The Wise Hare’s Conduct
cp10:1.4	refraining from harming others,	cp10	1	4	cp	10	The Wise Hare’s Conduct
cp10:2.1	a monkey, a jackal,	cp10	2	1	cp	10	The Wise Hare’s Conduct
cp10:2.2	a young otter and I	cp10	2	2	cp	10	The Wise Hare’s Conduct
cp10:2.3	lived in the same neighborhood	cp10	2	3	cp	10	The Wise Hare’s Conduct
cp10:2.4	and were seen together morning and evening.	cp10	2	4	cp	10	The Wise Hare’s Conduct
cp10:3.1	I advised them	cp10	3	1	cp	10	The Wise Hare’s Conduct
cp10:3.2	regarding good and bad deeds:	cp10	3	2	cp	10	The Wise Hare’s Conduct
cp10:3.3	‘Shun bad deeds,	cp10	3	3	cp	10	The Wise Hare’s Conduct
cp10:3.4	and cling to the good.’	cp10	3	4	cp	10	The Wise Hare’s Conduct
cp10:4.1	Seeing the full moon	cp10	4	1	cp	10	The Wise Hare’s Conduct
cp10:4.2	on the sabbath day,	cp10	4	2	cp	10	The Wise Hare’s Conduct
cp10:4.3	I pointed it out to them, saying,	cp10	4	3	cp	10	The Wise Hare’s Conduct
cp10:4.4	‘Today is the sabbath.	cp10	4	4	cp	10	The Wise Hare’s Conduct
cp10:5.1	Prepare gifts	cp10	5	1	cp	10	The Wise Hare’s Conduct
cp10:5.2	for one worthy of offerings.	cp10	5	2	cp	10	The Wise Hare’s Conduct
cp10:5.3	Having given to one worthy of offerings,	cp10	5	3	cp	10	The Wise Hare’s Conduct
cp10:5.4	observe the sabbath day.’	cp10	5	4	cp	10	The Wise Hare’s Conduct
cp10:6.1	Saying ‘good!’ to me,	cp10	6	1	cp	10	The Wise Hare’s Conduct
cp10:6.2	they prepared gifts	cp10	6	2	cp	10	The Wise Hare’s Conduct
cp10:6.3	according to their capacity and means,	cp10	6	3	cp	10	The Wise Hare’s Conduct
cp10:6.4	and sought out one worthy of offerings.	cp10	6	4	cp	10	The Wise Hare’s Conduct
cp10:7.1	As I was sitting I thought about	cp10	7	1	cp	10	The Wise Hare’s Conduct
cp10:7.2	what sort of gift would suit one worthy of offerings:	cp10	7	2	cp	10	The Wise Hare’s Conduct
cp10:7.3	‘If I were to find a worthy recipient,	cp10	7	3	cp	10	The Wise Hare’s Conduct
cp10:7.4	what gift would i give?	cp10	7	4	cp	10	The Wise Hare’s Conduct
cp10:8.1	I have no sesame or mung beans,	cp10	8	1	cp	10	The Wise Hare’s Conduct
cp10:8.2	no beans or rice or ghee.	cp10	8	2	cp	10	The Wise Hare’s Conduct
cp10:8.3	I feed only on grass,	cp10	8	3	cp	10	The Wise Hare’s Conduct
cp10:8.4	but that’s not something I can give.	cp10	8	4	cp	10	The Wise Hare’s Conduct
cp10:9.1	If someone worthy of gifts comes,	cp10	9	1	cp	10	The Wise Hare’s Conduct
cp10:9.2	seeking alms near me,	cp10	9	2	cp	10	The Wise Hare’s Conduct
cp10:9.3	I shall give my own self:	cp10	9	3	cp	10	The Wise Hare’s Conduct
cp10:9.4	they shall not leave empty-handed.’	cp10	9	4	cp	10	The Wise Hare’s Conduct
cp10:10.1	Knowing my thoughts,	cp10	10	1	cp	10	The Wise Hare’s Conduct
cp10:10.2	Sakka in the guise of a brahmin	cp10	10	2	cp	10	The Wise Hare’s Conduct
cp10:10.3	approached my lair	cp10	10	3	cp	10	The Wise Hare’s Conduct
cp10:10.4	in order to test my generosity.	cp10	10	4	cp	10	The Wise Hare’s Conduct
cp10:11.1	Seeing him I was elated,	cp10	11	1	cp	10	The Wise Hare’s Conduct
cp10:11.2	and said the following.	cp10	11	2	cp	10	The Wise Hare’s Conduct
cp10:11.3	‘It is so good that you have come	cp10	11	3	cp	10	The Wise Hare’s Conduct
cp10:11.4	to me looking for food.	cp10	11	4	cp	10	The Wise Hare’s Conduct
cp10:12.1	Today I shall give to you	cp10	12	1	cp	10	The Wise Hare’s Conduct
cp10:12.2	a fine gift never before given.	cp10	12	2	cp	10	The Wise Hare’s Conduct
cp10:12.3	You are furnished with virtue,	cp10	12	3	cp	10	The Wise Hare’s Conduct
cp10:12.4	unattached to harming others.	cp10	12	4	cp	10	The Wise Hare’s Conduct
cp10:13.1	Come, light a fire,	cp10	13	1	cp	10	The Wise Hare’s Conduct
cp10:13.2	having gathered different sticks.	cp10	13	2	cp	10	The Wise Hare’s Conduct
cp10:13.3	I shall cook myself,	cp10	13	3	cp	10	The Wise Hare’s Conduct
cp10:13.4	you shall eat me roasted.’	cp10	13	4	cp	10	The Wise Hare’s Conduct
cp10:14.1	‘Good!’ he said happily,	cp10	14	1	cp	10	The Wise Hare’s Conduct
cp10:14.2	and gathered different sticks.	cp10	14	2	cp	10	The Wise Hare’s Conduct
cp10:14.3	Building a great pyre,	cp10	14	3	cp	10	The Wise Hare’s Conduct
cp10:14.4	he place an ember in the recess.	cp10	14	4	cp	10	The Wise Hare’s Conduct
cp10:15.1	He lit such a fire there	cp10	15	1	cp	10	The Wise Hare’s Conduct
cp10:15.2	that would quickly grow big.	cp10	15	2	cp	10	The Wise Hare’s Conduct
cp10:15.3	Shaking my dusty limbs,	cp10	15	3	cp	10	The Wise Hare’s Conduct
cp10:15.4	I withdrew to one side.	cp10	15	4	cp	10	The Wise Hare’s Conduct
cp10:16.1	When the great pile of sticks	cp10	16	1	cp	10	The Wise Hare’s Conduct
cp10:16.2	was burning and blazing,	cp10	16	2	cp	10	The Wise Hare’s Conduct
cp10:16.3	I leapt up and fell on it,	cp10	16	3	cp	10	The Wise Hare’s Conduct
cp10:16.4	in the midst of the fiery flames.	cp10	16	4	cp	10	The Wise Hare’s Conduct
cp10:17.1	Like diving	cp10	17	1	cp	10	The Wise Hare’s Conduct
cp10:17.2	into cool water,	cp10	17	2	cp	10	The Wise Hare’s Conduct
cp10:17.3	allaying distress and fever,	cp10	17	3	cp	10	The Wise Hare’s Conduct
cp10:17.4	bringing satisfaction and joy.	cp10	17	4	cp	10	The Wise Hare’s Conduct
cp10:18.1	That’s how it was	cp10	18	1	cp	10	The Wise Hare’s Conduct
cp10:18.2	when I entered the burning flame.	cp10	18	2	cp	10	The Wise Hare’s Conduct
cp10:18.3	It allayed distress and fever,	cp10	18	3	cp	10	The Wise Hare’s Conduct
cp10:18.4	just like cool water.	cp10	18	4	cp	10	The Wise Hare’s Conduct
cp10:19.1	Outer skin and inner, flesh and sinews,	cp10	19	1	cp	10	The Wise Hare’s Conduct
cp10:19.2	bones, heart, and corded heart:	cp10	19	2	cp	10	The Wise Hare’s Conduct
cp10:19.3	my whole entire body	cp10	19	3	cp	10	The Wise Hare’s Conduct
cp10:19.4	I have to the brahmin.”	cp10	19	4	cp	10	The Wise Hare’s Conduct
cp11:1.1	“Once I lived in the forest	cp11	1	1	cp	11	The Conduct of One Who Provided for His Mother
cp11:1.2	as a elephant who provided for his mother.	cp11	1	2	cp	11	The Conduct of One Who Provided for His Mother
cp11:1.3	At that time no-one on earth	cp11	1	3	cp	11	The Conduct of One Who Provided for His Mother
cp11:1.4	could equal my virtues.	cp11	1	4	cp	11	The Conduct of One Who Provided for His Mother
cp11:2.1	Seeing me in the forest, a forester	cp11	2	1	cp	11	The Conduct of One Who Provided for His Mother
cp11:2.2	informed the king about me.	cp11	2	2	cp	11	The Conduct of One Who Provided for His Mother
cp11:2.3	‘Great King, an elephant that befits you	cp11	2	3	cp	11	The Conduct of One Who Provided for His Mother
cp11:2.4	is dwelling in the forest grove.	cp11	2	4	cp	11	The Conduct of One Who Provided for His Mother
cp11:3.1	No need to dig a trench around him,	cp11	3	1	cp	11	The Conduct of One Who Provided for His Mother
cp11:3.2	nor tether him to a post in a pit.	cp11	3	2	cp	11	The Conduct of One Who Provided for His Mother
cp11:3.3	Taken by the trunk,	cp11	3	3	cp	11	The Conduct of One Who Provided for His Mother
cp11:3.4	he will come here by himself.’	cp11	3	4	cp	11	The Conduct of One Who Provided for His Mother
cp11:4.1	When he heard these words,	cp11	4	1	cp	11	The Conduct of One Who Provided for His Mother
cp11:4.2	the king, elated,	cp11	4	2	cp	11	The Conduct of One Who Provided for His Mother
cp11:4.3	sent an elephant-tamer,	cp11	4	3	cp	11	The Conduct of One Who Provided for His Mother
cp11:4.4	a well-trained and expert teacher.	cp11	4	4	cp	11	The Conduct of One Who Provided for His Mother
