segment_id	segment_text	discourse	paragraph_id	sentence_id	nikaya	discourse_num	sutta_title
sn1.20:23.5	Tell me if you understand, spirit.”	sn1.20	23	5	sn	1.20	 With Samiddhi 
sn1.20:24.1	“I don’t understand the detailed meaning of the Buddha’s brief statement.	sn1.20	24	1	sn	1.20	 With Samiddhi 
sn1.20:24.2	Please teach me this matter so I can understand the detailed meaning.”	sn1.20	24	2	sn	1.20	 With Samiddhi 
sn1.20:25.1	“Judging is given up, conceit rejected;	sn1.20	25	1	sn	1.20	 With Samiddhi 
sn1.20:25.2	craving for name and form is cut off right here.	sn1.20	25	2	sn	1.20	 With Samiddhi 
sn1.20:25.3	They’ve cut the ties, untroubled, with no need for hope.	sn1.20	25	3	sn	1.20	 With Samiddhi 
sn1.20:25.4	Though gods and humans search for them	sn1.20	25	4	sn	1.20	 With Samiddhi 
sn1.20:25.5	in this world and the world beyond, they never find them,	sn1.20	25	5	sn	1.20	 With Samiddhi 
sn1.20:25.6	not in heaven nor in any abode.	sn1.20	25	6	sn	1.20	 With Samiddhi 
sn1.20:26.1	Tell me if you understand, spirit.”	sn1.20	26	1	sn	1.20	 With Samiddhi 
sn1.20:27.1	“This is how I understand the detailed meaning of the Buddha’s brief statement:	sn1.20	27	1	sn	1.20	 With Samiddhi 
sn1.20:28.1	“You should never do anything bad	sn1.20	28	1	sn	1.20	 With Samiddhi 
sn1.20:28.2	by speech or mind or body in all the world.	sn1.20	28	2	sn	1.20	 With Samiddhi 
sn1.20:28.3	Having given up sensual pleasures, mindful and aware,	sn1.20	28	3	sn	1.20	 With Samiddhi 
sn1.20:28.4	you shouldn’t keep doing what’s painful and pointless.”	sn1.20	28	4	sn	1.20	 With Samiddhi 
sn1.21:1.1	At Sāvatthī.	sn1.21	1	1	sn	1.21	 A Sword 
sn1.21:1.2	Standing to one side, that deity recited this verse in the Buddha’s presence:	sn1.21	1	2	sn	1.21	 A Sword 
sn1.21:2.1	“Like they’re struck by a sword,	sn1.21	2	1	sn	1.21	 A Sword 
sn1.21:2.2	like their head was on fire,	sn1.21	2	2	sn	1.21	 A Sword 
sn1.21:2.3	a mendicant, mindful, should go forth,	sn1.21	2	3	sn	1.21	 A Sword 
sn1.21:2.4	to give up sensual desire.”	sn1.21	2	4	sn	1.21	 A Sword 
sn1.21:3.1	“Like they’re struck by a sword,	sn1.21	3	1	sn	1.21	 A Sword 
sn1.21:3.2	like their head was on fire,	sn1.21	3	2	sn	1.21	 A Sword 
sn1.21:3.3	a mendicant, mindful, should go forth,	sn1.21	3	3	sn	1.21	 A Sword 
sn1.21:3.4	to give up identity view.”	sn1.21	3	4	sn	1.21	 A Sword 
sn1.22:1.1	“It doesn’t impact a person who doesn’t impact others.	sn1.22	1	1	sn	1.22	 Impact 
sn1.22:1.2	It impacts a person because they impact others.	sn1.22	1	2	sn	1.22	 Impact 
sn1.22:1.3	That’s why it impacts one who impacts,	sn1.22	1	3	sn	1.22	 Impact 
sn1.22:1.4	who wrongs one who’s done no wrong.”	sn1.22	1	4	sn	1.22	 Impact 
sn1.22:2.1	“Whoever wrongs a man who’s done no wrong,	sn1.22	2	1	sn	1.22	 Impact 
sn1.22:2.2	a pure man who has not a blemish,	sn1.22	2	2	sn	1.22	 Impact 
sn1.22:2.3	the evil backfires on the fool,	sn1.22	2	3	sn	1.22	 Impact 
sn1.22:2.4	like fine dust thrown upwind.”	sn1.22	2	4	sn	1.22	 Impact 
sn1.23:1.1	“Tangled within, tangled without:	sn1.23	1	1	sn	1.23	 A Tangle 
sn1.23:1.2	these people are tangled in tangles.	sn1.23	1	2	sn	1.23	 A Tangle 
sn1.23:1.3	I ask you this, Gotama:	sn1.23	1	3	sn	1.23	 A Tangle 
sn1.23:1.4	Who can untangle this tangle?”	sn1.23	1	4	sn	1.23	 A Tangle 
sn1.23:2.1	“A wise person grounded in ethics,	sn1.23	2	1	sn	1.23	 A Tangle 
sn1.23:2.2	developing the mind and wisdom,	sn1.23	2	2	sn	1.23	 A Tangle 
sn1.23:2.3	a keen and alert mendicant,	sn1.23	2	3	sn	1.23	 A Tangle 
sn1.23:2.4	they can untangle this tangle.	sn1.23	2	4	sn	1.23	 A Tangle 
sn1.23:3.1	Those in whom greed, hate, and ignorance	sn1.23	3	1	sn	1.23	 A Tangle 
sn1.23:3.2	have faded away;	sn1.23	3	2	sn	1.23	 A Tangle 
sn1.23:3.3	the perfected ones with defilements ended—	sn1.23	3	3	sn	1.23	 A Tangle 
sn1.23:3.4	they have untangled the tangle.	sn1.23	3	4	sn	1.23	 A Tangle 
sn1.23:4.1	And where name and form	sn1.23	4	1	sn	1.23	 A Tangle 
sn1.23:4.2	cease with nothing left over;	sn1.23	4	2	sn	1.23	 A Tangle 
sn1.23:4.3	as well as impingement and perception of form:	sn1.23	4	3	sn	1.23	 A Tangle 
sn1.23:4.4	it’s there that the tangle is cut.”	sn1.23	4	4	sn	1.23	 A Tangle 
sn1.24:1.1	“Whatever you’ve shielded the mind from	sn1.24	1	1	sn	1.24	 Shielding the Mind 
sn1.24:1.2	can’t cause you suffering.	sn1.24	1	2	sn	1.24	 Shielding the Mind 
sn1.24:1.3	So you should shield the mind from everything,	sn1.24	1	3	sn	1.24	 Shielding the Mind 
sn1.24:1.4	then you’re freed from all suffering.”	sn1.24	1	4	sn	1.24	 Shielding the Mind 
sn1.24:2.1	“You needn’t shield the mind from everything.	sn1.24	2	1	sn	1.24	 Shielding the Mind 
sn1.24:2.2	When the mind is under control,	sn1.24	2	2	sn	1.24	 Shielding the Mind 
sn1.24:2.3	you need only shield the mind	sn1.24	2	3	sn	1.24	 Shielding the Mind 
sn1.24:2.4	from where the bad things come.”	sn1.24	2	4	sn	1.24	 Shielding the Mind 
sn1.25:1.1	“When a mendicant is perfected, proficient,	sn1.25	1	1	sn	1.25	 A Perfected One 
sn1.25:1.2	with defilements ended, bearing the final body:	sn1.25	1	2	sn	1.25	 A Perfected One 
sn1.25:1.3	would they say, ‘I speak’,	sn1.25	1	3	sn	1.25	 A Perfected One 
sn1.25:1.4	or even ‘they speak to me’?”	sn1.25	1	4	sn	1.25	 A Perfected One 
sn1.25:2.1	“When a mendicant is perfected, proficient,	sn1.25	2	1	sn	1.25	 A Perfected One 
sn1.25:2.2	with defilements ended, bearing the final body:	sn1.25	2	2	sn	1.25	 A Perfected One 
sn1.25:2.3	they would say, ‘I speak’,	sn1.25	2	3	sn	1.25	 A Perfected One 
sn1.25:2.4	and also ‘they speak to me’.	sn1.25	2	4	sn	1.25	 A Perfected One 
sn1.25:2.5	Skillful, understanding the world’s conventions,	sn1.25	2	5	sn	1.25	 A Perfected One 
sn1.25:2.6	they’d use these terms as no more than expressions.”	sn1.25	2	6	sn	1.25	 A Perfected One 
sn1.25:3.1	“When a mendicant is perfected, proficient,	sn1.25	3	1	sn	1.25	 A Perfected One 
sn1.25:3.2	with defilements ended, bearing the final body:	sn1.25	3	2	sn	1.25	 A Perfected One 
sn1.25:3.3	is such a mendicant drawing close to conceit	sn1.25	3	3	sn	1.25	 A Perfected One 
sn1.25:3.4	if they’d say, ‘I speak’,	sn1.25	3	4	sn	1.25	 A Perfected One 
sn1.25:3.5	or even ‘they speak to me’?”	sn1.25	3	5	sn	1.25	 A Perfected One 
sn1.25:4.1	“Someone who has given up conceit has no ties,	sn1.25	4	1	sn	1.25	 A Perfected One 
sn1.25:4.2	the ties of conceit are all cleared away.	sn1.25	4	2	sn	1.25	 A Perfected One 
sn1.25:4.3	Though that clever person has transcended identity,	sn1.25	4	3	sn	1.25	 A Perfected One 
sn1.25:4.4	they’d still say, ‘I speak’,	sn1.25	4	4	sn	1.25	 A Perfected One 
sn1.25:5.1	and also ‘they speak to me’.	sn1.25	5	1	sn	1.25	 A Perfected One 
sn1.25:5.2	Skillful, understanding the world’s conventions,	sn1.25	5	2	sn	1.25	 A Perfected One 
sn1.25:5.3	they’d use these terms as no more than expressions.”	sn1.25	5	3	sn	1.25	 A Perfected One 
sn1.26:1.1	“How many lamps are there	sn1.26	1	1	sn	1.26	 Lamps 
sn1.26:1.2	that light up the world?	sn1.26	1	2	sn	1.26	 Lamps 
sn1.26:1.3	We’ve come to ask the Buddha;	sn1.26	1	3	sn	1.26	 Lamps 
sn1.26:1.4	how are we to understand this?”	sn1.26	1	4	sn	1.26	 Lamps 
sn1.26:2.1	“There are four lamps in the world,	sn1.26	2	1	sn	1.26	 Lamps 
sn1.26:2.2	a fifth is not found.	sn1.26	2	2	sn	1.26	 Lamps 
sn1.26:2.3	The sun blazes by day,	sn1.26	2	3	sn	1.26	 Lamps 
sn1.26:2.4	the moon glows at night,	sn1.26	2	4	sn	1.26	 Lamps 
sn1.26:3.1	while a fire lights up both	sn1.26	3	1	sn	1.26	 Lamps 
sn1.26:3.2	by day and by night.	sn1.26	3	2	sn	1.26	 Lamps 
sn1.26:3.3	But a Buddha is the best of lights:	sn1.26	3	3	sn	1.26	 Lamps 
sn1.26:3.4	this is the supreme radiance.”	sn1.26	3	4	sn	1.26	 Lamps 
sn1.27:1.1	“From where do streams turn back?	sn1.27	1	1	sn	1.27	 Streams 
sn1.27:1.2	Where does the cycle spin no more?	sn1.27	1	2	sn	1.27	 Streams 
sn1.27:1.3	Where do name and form	sn1.27	1	3	sn	1.27	 Streams 
sn1.27:1.4	cease with nothing left over?”	sn1.27	1	4	sn	1.27	 Streams 
sn1.27:2.1	“Where water and earth,	sn1.27	2	1	sn	1.27	 Streams 
sn1.27:2.2	fire and air find no footing.	sn1.27	2	2	sn	1.27	 Streams 
sn1.27:2.3	From here the streams turn back;	sn1.27	2	3	sn	1.27	 Streams 
sn1.27:2.4	here the cycle spins no more;	sn1.27	2	4	sn	1.27	 Streams 
sn1.27:2.5	and here it is that name and form	sn1.27	2	5	sn	1.27	 Streams 
sn1.27:2.6	cease with nothing left over.”	sn1.27	2	6	sn	1.27	 Streams 
sn1.28:1.1	“The affluent and the wealthy,	sn1.28	1	1	sn	1.28	 Affluent 
sn1.28:1.2	even the aristocrats who rule the land,	sn1.28	1	2	sn	1.28	 Affluent 
sn1.28:1.3	are jealous of each other,	sn1.28	1	3	sn	1.28	 Affluent 
sn1.28:1.4	insatiable in sensual pleasures.	sn1.28	1	4	sn	1.28	 Affluent 
sn1.28:2.1	Among those of such an avid nature,	sn1.28	2	1	sn	1.28	 Affluent 
sn1.28:2.2	flowing along the stream of lives,	sn1.28	2	2	sn	1.28	 Affluent 
sn1.28:2.3	who here has given up craving?	sn1.28	2	3	sn	1.28	 Affluent 
sn1.28:2.4	Who in the world is not avid?”	sn1.28	2	4	sn	1.28	 Affluent 
sn1.28:3.1	“Having given up their home, their child, their cattle,	sn1.28	3	1	sn	1.28	 Affluent 
sn1.28:3.2	and all that they love, they went forth.	sn1.28	3	2	sn	1.28	 Affluent 
sn1.28:3.3	Having given up desire and hate,	sn1.28	3	3	sn	1.28	 Affluent 
sn1.28:3.4	having dispelled ignorance,	sn1.28	3	4	sn	1.28	 Affluent 
sn1.28:3.5	the perfected ones with defilements ended—	sn1.28	3	5	sn	1.28	 Affluent 
sn1.28:3.6	they in the world are not avid.”	sn1.28	3	6	sn	1.28	 Affluent 
sn1.29:1.1	“Four are its wheels, and nine its doors;	sn1.29	1	1	sn	1.29	 Four Wheels 
sn1.29:1.2	it’s fettered, filled with greed,	sn1.29	1	2	sn	1.29	 Four Wheels 
sn1.29:1.3	and born from a bog.	sn1.29	1	3	sn	1.29	 Four Wheels 
sn1.29:1.4	Great hero, how am I supposed to live like this?”	sn1.29	1	4	sn	1.29	 Four Wheels 
sn1.29:2.1	“Having cut the strap and harness—	sn1.29	2	1	sn	1.29	 Four Wheels 
sn1.29:2.2	the wicked desire and greed—	sn1.29	2	2	sn	1.29	 Four Wheels 
sn1.29:2.3	and having plucked out craving, root and all:	sn1.29	2	3	sn	1.29	 Four Wheels 
sn1.29:2.4	that’s how you’re supposed to live like this.”	sn1.29	2	4	sn	1.29	 Four Wheels 
sn1.30:1.1	“O hero so lean, with antelope calves,	sn1.30	1	1	sn	1.30	 Antelope Calves 
sn1.30:1.2	not greedy, eating little,	sn1.30	1	2	sn	1.30	 Antelope Calves 
sn1.30:1.3	an elephant, wandering alone like a lion,	sn1.30	1	3	sn	1.30	 Antelope Calves 
sn1.30:1.4	you’re not concerned for sensual pleasures.	sn1.30	1	4	sn	1.30	 Antelope Calves 
sn1.30:1.5	We’ve come to ask a question:	sn1.30	1	5	sn	1.30	 Antelope Calves 
sn1.30:1.6	How is one released from all suffering?”	sn1.30	1	6	sn	1.30	 Antelope Calves 
sn1.30:2.1	“There are five kinds of sensual stimulation in the world,	sn1.30	2	1	sn	1.30	 Antelope Calves 
sn1.30:2.2	and the mind is said to be the sixth.	sn1.30	2	2	sn	1.30	 Antelope Calves 
sn1.30:2.3	When you’ve discarded desire for these,	sn1.30	2	3	sn	1.30	 Antelope Calves 
sn1.30:2.4	you’re released from all suffering.”	sn1.30	2	4	sn	1.30	 Antelope Calves 
sn1.31:1.1	So I have heard.	sn1.31	1	1	sn	1.31	 Virtuous 
sn1.31:1.2	At one time the Buddha was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s Monastery.	sn1.31	1	2	sn	1.31	 Virtuous 
sn1.31:1.3	Then, late at night, several glorious deities of the Satullapa Group, lighting up the entire Jeta’s Grove, went up to the Buddha, bowed, stood to one side,	sn1.31	1	3	sn	1.31	 Virtuous 
sn1.31:1.4	and recited this verse in the Buddha’s presence:	sn1.31	1	4	sn	1.31	 Virtuous 
sn1.31:2.1	“Associate only with the virtuous!	sn1.31	2	1	sn	1.31	 Virtuous 
sn1.31:2.2	Try to get close to the virtuous!	sn1.31	2	2	sn	1.31	 Virtuous 
sn1.31:2.3	Understanding the true teaching of the good,	sn1.31	2	3	sn	1.31	 Virtuous 
sn1.31:2.4	things get better, not worse.”	sn1.31	2	4	sn	1.31	 Virtuous 
sn1.31:3.1	Then another deity recited this verse in the Buddha’s presence:	sn1.31	3	1	sn	1.31	 Virtuous 
sn1.31:4.1	“Associate only with the virtuous!	sn1.31	4	1	sn	1.31	 Virtuous 
sn1.31:4.2	Try to get close to the virtuous!	sn1.31	4	2	sn	1.31	 Virtuous 
sn1.31:4.3	Understanding the true teaching of the good,	sn1.31	4	3	sn	1.31	 Virtuous 
sn1.31:4.4	wisdom is gained—but not from anyone else.”	sn1.31	4	4	sn	1.31	 Virtuous 
sn1.31:5.1	Then another deity recited this verse in the Buddha’s presence:	sn1.31	5	1	sn	1.31	 Virtuous 
sn1.31:6.1	“Associate only with the virtuous!	sn1.31	6	1	sn	1.31	 Virtuous 
sn1.31:6.2	Try to get close to the virtuous!	sn1.31	6	2	sn	1.31	 Virtuous 
sn1.31:6.3	Understanding the true teaching of the good,	sn1.31	6	3	sn	1.31	 Virtuous 
sn1.31:6.4	you grieve not among the grieving.”	sn1.31	6	4	sn	1.31	 Virtuous 
sn1.31:7.1	Then another deity recited this verse in the Buddha’s presence:	sn1.31	7	1	sn	1.31	 Virtuous 
sn1.31:8.1	“Associate only with the virtuous!	sn1.31	8	1	sn	1.31	 Virtuous 
sn1.31:8.2	Try to get close to the virtuous!	sn1.31	8	2	sn	1.31	 Virtuous 
sn1.31:8.3	Understanding the true teaching of the good,	sn1.31	8	3	sn	1.31	 Virtuous 
sn1.31:8.4	you shine among your relatives.”	sn1.31	8	4	sn	1.31	 Virtuous 
sn1.31:9.1	Then another deity recited this verse in the Buddha’s presence:	sn1.31	9	1	sn	1.31	 Virtuous 
sn1.31:10.1	“Associate only with the virtuous!	sn1.31	10	1	sn	1.31	 Virtuous 
sn1.31:10.2	Try to get close to the virtuous!	sn1.31	10	2	sn	1.31	 Virtuous 
sn1.31:10.3	Understanding the true teaching of the good,	sn1.31	10	3	sn	1.31	 Virtuous 
sn1.31:10.4	sentient beings go to a good place.”	sn1.31	10	4	sn	1.31	 Virtuous 
sn1.31:11.1	Then another deity recited this verse in the Buddha’s presence:	sn1.31	11	1	sn	1.31	 Virtuous 
sn1.31:12.1	“Associate only with the virtuous!	sn1.31	12	1	sn	1.31	 Virtuous 
sn1.31:12.2	Try to get close to the virtuous!	sn1.31	12	2	sn	1.31	 Virtuous 
sn1.31:12.3	Understanding the true teaching of the good,	sn1.31	12	3	sn	1.31	 Virtuous 
sn1.31:12.4	sentient beings live happily.”	sn1.31	12	4	sn	1.31	 Virtuous 
sn1.31:13.1	Then another deity said to the Buddha,	sn1.31	13	1	sn	1.31	 Virtuous 
sn1.31:13.2	“Sir, who has spoken well?”	sn1.31	13	2	sn	1.31	 Virtuous 
sn1.31:14.1	“You’ve all spoken well in your own way. However, listen to me also:	sn1.31	14	1	sn	1.31	 Virtuous 
sn1.31:15.1	Associate only with the virtuous!	sn1.31	15	1	sn	1.31	 Virtuous 
sn1.31:15.2	Try to get close to the virtuous!	sn1.31	15	2	sn	1.31	 Virtuous 
sn1.31:15.3	Understanding the true teaching of the good,	sn1.31	15	3	sn	1.31	 Virtuous 
sn1.31:15.4	you’re released from all suffering.”	sn1.31	15	4	sn	1.31	 Virtuous 
sn1.31:16.1	That is what the Buddha said.	sn1.31	16	1	sn	1.31	 Virtuous 
sn1.31:16.2	Then those deities, knowing that the teacher approved, bowed and respectfully circled the Buddha, keeping him on their right, before vanishing right there.	sn1.31	16	2	sn	1.31	 Virtuous 
sn1.32:1.1	At one time the Buddha was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s Monastery.	sn1.32	1	1	sn	1.32	 Stinginess 
sn1.32:1.2	Then, late at night, several glorious deities of the Satullapa Group, lighting up the entire Jeta’s Grove, went up to the Buddha, bowed, and stood to one side.	sn1.32	1	2	sn	1.32	 Stinginess 
sn1.32:1.3	Standing to one side, one deity recited this verse in the Buddha’s presence:	sn1.32	1	3	sn	1.32	 Stinginess 
sn1.32:2.1	“Because of stinginess and negligence	sn1.32	2	1	sn	1.32	 Stinginess 
sn1.32:2.2	a gift is not given.	sn1.32	2	2	sn	1.32	 Stinginess 
sn1.32:2.3	Wanting merit,	sn1.32	2	3	sn	1.32	 Stinginess 
sn1.32:2.4	a smart person would give.”	sn1.32	2	4	sn	1.32	 Stinginess 
sn1.32:3.1	Then another deity recited these verses in the Buddha’s presence:	sn1.32	3	1	sn	1.32	 Stinginess 
sn1.32:4.1	“When a miser fails to give because of fear,	sn1.32	4	1	sn	1.32	 Stinginess 
sn1.32:4.2	the very thing they’re afraid of comes to pass.	sn1.32	4	2	sn	1.32	 Stinginess 
sn1.32:4.3	The hunger and thirst	sn1.32	4	3	sn	1.32	 Stinginess 
sn1.32:4.4	that a miser fears	sn1.32	4	4	sn	1.32	 Stinginess 
sn1.32:4.5	hurt the fool	sn1.32	4	5	sn	1.32	 Stinginess 
sn1.32:4.6	in this world and the next.	sn1.32	4	6	sn	1.32	 Stinginess 
sn1.32:5.1	So you should dispel stinginess,	sn1.32	5	1	sn	1.32	 Stinginess 
sn1.32:5.2	overcoming that stain, and give a gift.	sn1.32	5	2	sn	1.32	 Stinginess 
sn1.32:5.3	The good deeds of sentient beings	sn1.32	5	3	sn	1.32	 Stinginess 
sn1.32:5.4	support them in the next world.”	sn1.32	5	4	sn	1.32	 Stinginess 
sn1.32:6.1	Then another deity recited these verses in the Buddha’s presence:	sn1.32	6	1	sn	1.32	 Stinginess 
sn1.32:7.1	“Among the dead they do not die,	sn1.32	7	1	sn	1.32	 Stinginess 
sn1.32:7.2	those who, like fellow travelers on the road,	sn1.32	7	2	sn	1.32	 Stinginess 
sn1.32:7.3	are happy to provide, though they have but little.	sn1.32	7	3	sn	1.32	 Stinginess 
sn1.32:7.4	This is an ancient principle.	sn1.32	7	4	sn	1.32	 Stinginess 
sn1.32:8.1	Some who have little are happy to provide,	sn1.32	8	1	sn	1.32	 Stinginess 
sn1.32:8.2	while some who have much don’t wish to give.	sn1.32	8	2	sn	1.32	 Stinginess 
sn1.32:8.3	An offering given from little	sn1.32	8	3	sn	1.32	 Stinginess 
sn1.32:8.4	is multiplied a thousand times.”	sn1.32	8	4	sn	1.32	 Stinginess 
sn1.32:9.1	Then another deity recited these verses in the Buddha’s presence:	sn1.32	9	1	sn	1.32	 Stinginess 
sn1.32:10.1	“Giving what’s hard to give,	sn1.32	10	1	sn	1.32	 Stinginess 
sn1.32:10.2	doing what’s hard to do;	sn1.32	10	2	sn	1.32	 Stinginess 
sn1.32:10.3	the wicked don’t act like this,	sn1.32	10	3	sn	1.32	 Stinginess 
sn1.32:10.4	for the teaching of the good is hard to follow.	sn1.32	10	4	sn	1.32	 Stinginess 
sn1.32:11.1	That’s why the virtuous and the wicked	sn1.32	11	1	sn	1.32	 Stinginess 
sn1.32:11.2	have different destinations after leaving this place.	sn1.32	11	2	sn	1.32	 Stinginess 
sn1.32:11.3	The wicked go to hell,	sn1.32	11	3	sn	1.32	 Stinginess 
sn1.32:11.4	while the virtuous are bound for heaven.”	sn1.32	11	4	sn	1.32	 Stinginess 
sn1.32:12.1	Then another deity said to the Buddha,	sn1.32	12	1	sn	1.32	 Stinginess 
sn1.32:12.2	“Sir, who has spoken well?”	sn1.32	12	2	sn	1.32	 Stinginess 
sn1.32:13.1	“You’ve all spoken well in your own way. However, listen to me also:	sn1.32	13	1	sn	1.32	 Stinginess 
sn1.32:14.1	A hundred thousand people making a thousand sacrifices	sn1.32	14	1	sn	1.32	 Stinginess 
sn1.32:14.2	isn’t worth a fraction	sn1.32	14	2	sn	1.32	 Stinginess 
sn1.32:14.3	of one who lives rightly, wandering for gleanings,	sn1.32	14	3	sn	1.32	 Stinginess 
sn1.32:14.4	or one who supports their partner from what little they have.”	sn1.32	14	4	sn	1.32	 Stinginess 
sn1.32:15.1	Then another deity addressed the Buddha in verse:	sn1.32	15	1	sn	1.32	 Stinginess 
sn1.32:16.1	“Why doesn’t that sacrifice of theirs, so abundant and magnificent,	sn1.32	16	1	sn	1.32	 Stinginess 
sn1.32:16.2	equal the value of a moral person’s gift?	sn1.32	16	2	sn	1.32	 Stinginess 
sn1.32:16.3	How is it that a hundred thousand people making a thousand sacrifices	sn1.32	16	3	sn	1.32	 Stinginess 
sn1.32:16.4	isn’t worth a fraction of what’s offered by such a person?”	sn1.32	16	4	sn	1.32	 Stinginess 
sn1.32:17.1	“Some give based on immorality—	sn1.32	17	1	sn	1.32	 Stinginess 
sn1.32:17.2	after injuring, killing, and tormenting.	sn1.32	17	2	sn	1.32	 Stinginess 
sn1.32:17.3	Such an offering—tearful, violent—	sn1.32	17	3	sn	1.32	 Stinginess 
sn1.32:17.4	in no way equals the value of a moral person’s gift.	sn1.32	17	4	sn	1.32	 Stinginess 
sn1.32:18.1	That’s how it is that a hundred thousand people making a thousand sacrifices	sn1.32	18	1	sn	1.32	 Stinginess 
sn1.32:18.2	isn’t worth a fraction of what’s offered by such a person.”	sn1.32	18	2	sn	1.32	 Stinginess 
sn1.33:1.1	At Sāvatthī.	sn1.33	1	1	sn	1.33	 Good 
sn1.33:1.2	Then, late at night, several glorious deities of the Satullapa Group, lighting up the entire Jeta’s Grove, went up to the Buddha, bowed, and stood to one side.	sn1.33	1	2	sn	1.33	 Good 
sn1.33:1.3	Standing to one side, one deity expressed this heartfelt sentiment in the Buddha’s presence:	sn1.33	1	3	sn	1.33	 Good 
sn1.33:2.1	“Good, sir, is giving!	sn1.33	2	1	sn	1.33	 Good 
sn1.33:2.2	Because of stinginess and negligence	sn1.33	2	2	sn	1.33	 Good 
sn1.33:2.3	a gift is not given.	sn1.33	2	3	sn	1.33	 Good 
sn1.33:2.4	Wanting merit,	sn1.33	2	4	sn	1.33	 Good 
sn1.33:2.5	a smart person would give.”	sn1.33	2	5	sn	1.33	 Good 
sn1.33:3.1	Then another deity expressed this heartfelt sentiment in the Buddha’s presence:	sn1.33	3	1	sn	1.33	 Good 
sn1.33:4.1	“Good, sir, is giving!	sn1.33	4	1	sn	1.33	 Good 
sn1.33:4.2	Even when one has little, giving is good.	sn1.33	4	2	sn	1.33	 Good 
sn1.33:5.1	Some who have little are happy to provide,	sn1.33	5	1	sn	1.33	 Good 
sn1.33:5.2	while some who have much don’t wish to give.	sn1.33	5	2	sn	1.33	 Good 
